Day,Interval,Quantity
2019-12-09,2045,116.0
2019-12-09,2100,123.1
2019-12-09,2115,113.0
2019-12-09,2130,113.1
2019-12-09,2145,112.0
2019-12-09,2200,118.0
2019-12-09,2215,114.0
2019-12-09,2230,112.0
2019-12-09,2245,120.1
2019-12-09,2300,111.1
2019-12-09,2315,117.0
2019-12-09,2330,110.1
2019-12-09,2345,111.1
2019-12-10,0000,122.0
2019-12-10,0015,113.0
2019-12-10,0030,111.1
2019-12-10,0045,122.0
2019-12-10,0100,114.1
2019-12-10,0115,112.1
2019-12-10,0130,119.0
2019-12-10,0145,118.0
2019-12-10,0200,100.0
2019-12-10,0215,91.1
2019-12-10,0230,88.0
2019-12-10,0245,88.1
2019-12-10,0300,93.0
2019-12-10,0315,88.1
2019-12-10,0330,93.0
2019-12-10,0345,86.1
2019-12-10,0400,85.0
2019-12-10,0415,92.0
2019-12-10,0430,85.1
2019-12-10,0445,84.1
2019-12-10,0500,91.0
2019-12-10,0515,84.0
2019-12-10,0530,88.0
2019-12-10,0545,85.1
2019-12-10,0600,86.0
2019-12-10,0615,86.0
2019-12-10,0630,80.1
2019-12-10,0645,84.1
2019-12-10,0700,88.1
2019-12-10,0715,80.0
2019-12-10,0730,87.1
2019-12-10,0745,99.0
2019-12-10,0800,94.0
2019-12-10,0815,86.1
2019-12-10,0830,81.0
2019-12-10,0845,107.0
2019-12-10,0900,94.1
2019-12-10,0915,87.0
2019-12-10,0930,121.0
2019-12-10,0945,113.1
2019-12-10,1000,112.0
2019-12-10,1015,120.1
2019-12-10,1030,113.0
2019-12-10,1045,117.0
2019-12-10,1100,115.1
2019-12-10,1115,111.0
2019-12-10,1130,118.1
2019-12-10,1145,112.0
2019-12-10,1200,111.1
2019-12-10,1215,117.0
2019-12-10,1230,112.1
2019-12-10,1245,118.0
2019-12-10,1300,109.1
2019-12-10,1315,109.0
2019-12-10,1330,119.1
2019-12-10,1345,114.1
2019-12-10,1400,110.0
2019-12-10,1415,120.0
2019-12-10,1430,118.1
2019-12-10,1445,113.0
2019-12-10,1500,121.0
2019-12-10,1515,121.0
2019-12-10,1530,120.1
2019-12-10,1545,125.0
2019-12-10,1600,121.1
2019-12-10,1615,120.0
2019-12-10,1630,129.0
2019-12-10,1645,121.1
2019-12-10,1700,119.0
2019-12-10,1715,129.1
2019-12-10,1730,116.0
2019-12-10,1745,126.0
