Day,Interval,Quantity
2017-09-09,1830,2017-09-09
2017-09-09,1845,2017-09-09
2017-09-09,1900,2017-09-09
2017-09-09,1915,2017-09-09
2017-09-09,1930,2017-09-09
2017-09-09,1945,2017-09-09
2017-09-09,2000,2017-09-09
2017-09-09,2015,2017-09-09
2017-09-09,2030,2017-09-09
2017-09-09,2045,2017-09-09
2017-09-09,2100,2017-09-09
2017-09-09,2115,2017-09-09
2017-09-09,2130,2017-09-09
2017-09-09,2145,2017-09-09
2017-09-09,2200,2017-09-09
2017-09-09,2215,2017-09-09
2017-09-09,2230,2017-09-09
2017-09-09,2245,2017-09-09
2017-09-09,2300,2017-09-09
2017-09-09,2315,2017-09-09
2017-09-09,2330,2017-09-09
2017-09-09,2345,2017-09-09
2017-09-10,0000,2017-09-10
2017-09-10,0015,2017-09-10
2017-09-10,0030,2017-09-10
2017-09-10,0045,2017-09-10
2017-09-10,0100,2017-09-10
2017-09-10,0115,2017-09-10
2017-09-10,0130,2017-09-10
2017-09-10,0145,2017-09-10
2017-09-10,0200,2017-09-10
2017-09-10,0215,2017-09-10
2017-09-10,0230,2017-09-10
2017-09-10,0245,2017-09-10
2017-09-10,0300,2017-09-10
2017-09-10,0315,2017-09-10
2017-09-10,0330,2017-09-10
2017-09-10,0345,2017-09-10
2017-09-10,0400,2017-09-10
2017-09-10,0415,2017-09-10
2017-09-10,0430,2017-09-10
2017-09-10,0445,2017-09-10
2017-09-10,0500,2017-09-10
2017-09-10,0515,2017-09-10
2017-09-10,0530,2017-09-10
2017-09-10,0545,2017-09-10
2017-09-10,0600,2017-09-10
2017-09-10,0615,2017-09-10
2017-09-10,0630,2017-09-10
2017-09-10,0645,2017-09-10
2017-09-10,0700,2017-09-10
2017-09-10,0715,2017-09-10
2017-09-10,0730,2017-09-10
2017-09-10,0745,2017-09-10
2017-09-10,0800,2017-09-10
2017-09-10,0815,2017-09-10
2017-09-10,0830,2017-09-10
2017-09-10,0845,2017-09-10
2017-09-10,0900,2017-09-10
2017-09-10,0915,2017-09-10
2017-09-10,0930,2017-09-10
2017-09-10,0945,2017-09-10
2017-09-10,1000,2017-09-10
2017-09-10,1015,2017-09-10
2017-09-10,1030,2017-09-10
2017-09-10,1045,2017-09-10
2017-09-10,1100,2017-09-10
2017-09-10,1115,2017-09-10
2017-09-10,1130,2017-09-10
2017-09-10,1145,2017-09-10
2017-09-10,1200,2017-09-10
2017-09-10,1215,2017-09-10
2017-09-10,1230,2017-09-10
2017-09-10,1245,2017-09-10
2017-09-10,1300,2017-09-10
2017-09-10,1315,2017-09-10
2017-09-10,1330,2017-09-10
2017-09-10,1345,2017-09-10
2017-09-10,1400,2017-09-10
2017-09-10,1415,2017-09-10
2017-09-10,1430,2017-09-10
2017-09-10,1445,2017-09-10
2017-09-10,1500,2017-09-10
2017-09-10,1515,2017-09-10
2017-09-10,1530,2017-09-10
2017-09-10,1545,2017-09-10
2017-09-10,1600,2017-09-10
2017-09-10,1615,2017-09-10
2017-09-10,1630,2017-09-10
2017-09-10,1645,2017-09-10
2017-09-10,1700,2017-09-10
2017-09-10,1715,2017-09-10
2017-09-10,1730,2017-09-10
2017-09-10,1745,2017-09-10
2017-09-10,1800,2017-09-10
2017-09-10,1815,2017-09-10
2017-09-10,1830,2017-09-10
2017-09-10,1845,2017-09-10
2017-09-10,1900,2017-09-10
